Unnamed: 0,customer_id,gender,location,partner,dependents,senior,Tenure,monthly_cost,package,survey,Class
6011,E4696,Male,West Midlands,0,0,0,1.0,,2,1.0,Churn=Yes
6012,J1195,Male,Greater Manchester,1,1,0,5.0,,2,1.0,Churn=Yes
6013,I5930,Female,Greater Manchester,0,1,1,14.0,,1,4.696087084436599,Churn=No
6014,K2558,Female,Greater London,1,1,0,7.0,,4,5.0,Churn=No
6015,G1325,Female,Kent,1,1,0,11.0,,4,5.0,Churn=No
6016,A8631,Female,Greater London,1,1,0,17.0,$21014,4,6.0,
6017,K3819,Male,Lancashire,0,0,0,0.0,,1,5.0,Churn=Yes
6018,C8322,Female,Lancashire,1,1,0,15.0,,4,6.0,Churn=No
6019,F2730,Male,West Midlands,0,0,0,-0.0,,1,0.0,Churn=Yes
6020,H5021,Female,Greater Manchester,0,1,0,2.0,,1,6.0,Churn=Yes
6021,K5535,Male,Greater London,0,1,0,20.0,,3,0.0,Churn=No
6022,B4195,Female,Greater London,0,1,0,8.0,,1,4.0,Churn=Yes
6023,F4724,Male,West Midlands,1,1,0,1.0,,1,6.0,Churn=No
6024,F6344,Male,Greater London,1,1,0,11.0,,4,3.0,Churn=Yes
6025,H2507,Male,Merseyside,1,1,0,10.0,,3,8.0,Churn=No
6026,F3357,Female,Greater London,0,0,1,5.0,,2,4.0,Churn=Yes
6027,D4502,Male,Greater London,1,1,0,9.0,,2,4.0,Churn=No
6028,I4865,Female,Merseyside,1,1,0,10.0,,3,7.0,Churn=No
6029,F1752,Male,West Midlands,0,0,1,1.0,,2,5.0,Churn=No
6030,K2562,Female,West Midlands,1,0,0,0.0,,4,2.0,Churn=No
6031,D1330,Female,South Yorkshire,1,1,1,6.0,,2,3.0,Churn=Yes
6032,G1198,Female,West Yorkshire,0,1,0,8.0,,2,7.0,Churn=No
6033,E1096,Male,Greater London,0,1,1,11.0,,2,7.0,Churn=No
6034,B5247,Female,Greater London,1,1,0,3.0,,1,4.696087084436599,Churn=No
6035,H1144,Female,Devon,1,1,0,11.0,,1,7.0,Churn=No
6036,F4792,Male,Greater London,1,1,0,15.0,,3,9.0,Churn=No
6037,A2242,Female,Nottinghamshire,1,1,0,7.0,,4,7.0,Churn=No
6038,J5367,Female,Greater London,0,0,0,1.0,,2,2.0,Churn=Yes
6039,K4726,Female,West Yorkshire,0,0,0,1.0,,3,2.0,Churn=Yes
6040,H2959,Male,Kent,1,1,0,16.0,,4,6.0,Churn=No
6041,E5808,Female,Greater Manchester,1,1,0,14.0,,3,3.0,Churn=No
6042,C9624,Female,West Midlands,1,0,0,2.0,,2,2.0,Churn=No
6043,B5329,Female,Greater London,0,1,1,7.0,,2,5.0,Churn=No
6044,A8805,Female,Greater London,1,1,0,7.0,,4,7.0,Churn=No
6045,E6420,Male,North Yorkshire,0,1,0,13.0,,2,1.0,Churn=No
6046,K3650,Male,Greater London,0,1,0,10.0,,1,6.0,Churn=No
6047,A2708,Male,Essex,0,0,1,7.0,,2,4.0,Churn=No
6048,J4067,Male,Greater London,0,1,0,6.0,,2,7.0,Churn=No
6049,A1991,Female,Surrey,1,1,0,11.0,,3,8.0,Churn=No
6050,H2054,Male,Greater London,0,1,0,18.0,,4,6.0,Churn=No
6051,J9528,Male,Hampshire,1,0,0,1.0,,2,0.0,Churn=Yes
6052,E3018,Female,Greater Manchester,1,1,0,12.0,,1,5.0,Churn=No
6053,A2641,Female,Devon,1,1,0,9.0,,3,2.0,Churn=Yes
6054,B2269,Male,Greater London,1,1,0,20.0,,3,5.0,Churn=No
6055,B7372,Male,Tyne and Wear,0,1,0,15.0,,2,1.0,Churn=No
6056,I4596,Male,Merseyside,1,1,0,20.0,,3,4.0,Churn=No
6057,D9430,Male,Greater Manchester,0,1,0,9.0,$38907,1,8.0,
6058,G6012,Male,West Yorkshire,1,1,0,9.0,,4,8.0,Churn=No
6059,H2806,Male,Hertfordshire,1,1,1,21.0,,2,1.0,Churn=No
6060,J1531,Male,West Midlands,1,1,0,17.0,,3,6.0,Churn=No
6061,H2257,Male,West Midlands,1,1,0,2.0,,3,7.0,Churn=No
6062,H9373,Male,West Yorkshire,1,1,0,7.0,,4,6.0,Churn=No
6063,D5966,Male,West Midlands,1,1,0,18.0,,4,6.0,Churn=No
6064,B7939,Female,Greater London,1,1,1,1.0,,2,7.0,Churn=No
6065,I9115,Male,Greater London,0,0,0,2.0,,2,3.0,Churn=Yes
6066,K2017,Male,Surrey,0,0,0,1.0,,1,4.696087084436599,Churn=Yes
6067,H1409,Female,Hertfordshire,0,1,1,18.0,,2,6.0,Churn=No
6068,H7607,Male,Hampshire,1,1,0,13.0,,3,7.0,Churn=No
6069,K2819,Female,Hertfordshire,0,1,0,11.0,,2,0.0,Churn=Yes
6070,B6358,Male,Essex,1,1,0,9.0,,4,5.0,Churn=No
6071,G6758,Male,Greater London,0,1,0,18.0,,2,6.0,Churn=No
6072,K5302,Male,North Yorkshire,0,1,0,6.0,,2,4.0,Churn=No
6073,A3464,Female,Surrey,0,1,0,9.0,,1,2.0,Churn=Yes
6074,B9752,Male,Surrey,0,0,0,2.0,,4,2.0,Churn=Yes
6075,B1727,Female,Greater London,0,0,0,0.0,,1,4.0,Churn=Yes
6076,B1941,Male,Greater London,0,1,0,9.0,,1,5.0,Churn=No
6077,I5239,Female,Lancashire,0,1,0,0.0,,2,8.0,Churn=Yes
6078,A5771,Male,Hertfordshire,1,1,0,14.0,,1,7.0,Churn=No
6079,G4720,Female,Lancashire,0,1,1,20.0,,2,4.0,Churn=Yes
6080,F8453,Male,Kent,0,0,1,8.0,,2,4.696087084436599,Churn=No
6081,I6233,Male,North Yorkshire,0,0,0,1.0,,2,4.696087084436599,Churn=No
6082,D9133,Male,North Yorkshire,1,1,1,12.0,,2,8.0,Churn=No
6083,B6556,Female,Surrey,1,1,0,12.0,,4,4.0,Churn=No
6084,C5232,Male,Greater London,1,1,0,12.0,,4,7.0,Churn=No
6085,C1319,Female,Hampshire,1,1,0,11.0,,4,8.0,Churn=No
6086,H5028,Female,West Yorkshire,0,1,0,7.0,,1,6.0,Churn=No
6087,K3189,Female,Devon,0,1,0,21.0,,1,5.0,Churn=No
6088,A9088,Female,Greater London,0,0,0,2.0,,1,3.0,Churn=Yes
6089,D4806,Male,Greater London,0,0,0,0.0,,3,5.0,Churn=Yes
6090,E8660,Male,Greater London,0,1,0,11.0,,2,3.0,Churn=Yes
6091,B9873,Male,Hertfordshire,1,1,0,19.0,,4,6.0,Churn=No
6092,I9936,Female,Devon,0,1,0,12.0,,1,7.0,Churn=No
6093,B3115,Male,Greater London,1,1,0,18.0,,4,4.0,Churn=No
6094,G3149,Female,West Yorkshire,1,0,0,4.0,,4,0.0,Churn=No
6095,K2543,Male,Hertfordshire,1,1,0,20.0,,2,8.0,Churn=No
6096,B6743,Male,Greater London,0,0,1,15.0,,2,2.0,Churn=Yes
6097,A4812,Female,Greater Manchester,1,1,0,21.0,,3,5.0,Churn=No
6098,J3517,Female,Greater Manchester,1,1,0,13.0,,2,8.0,Churn=No
6099,A6593,Male,Merseyside,0,0,1,1.0,,1,6.0,Churn=No
6100,E4568,Male,Greater Manchester,0,0,0,1.0,,4,3.0,Churn=Yes
6101,J5831,Male,Greater Manchester,0,1,0,9.0,,4,2.0,Churn=No
6102,F2009,Female,Greater London,0,0,0,2.0,,1,4.0,Churn=Yes
6103,I4360,Female,Devon,0,1,0,9.0,,2,5.0,Churn=No
6104,J7519,Male,Greater Manchester,1,1,1,12.0,$37335,4,7.0,
6105,K8459,Male,Greater London,1,1,0,8.0,,4,6.0,Churn=No
6106,H6973,Female,Surrey,1,1,0,10.0,,1,5.0,Churn=No
6107,I4530,Male,West Yorkshire,1,1,1,0.0,,2,6.0,Churn=No
6108,A5900,Female,Greater London,0,1,1,10.0,,2,6.0,Churn=No
6109,G9357,Female,Greater London,1,1,0,3.0,,4,4.0,Churn=Yes
6110,K5074,Female,Greater London,1,1,0,2.0,,4,8.0,Churn=No
6111,D1202,Female,South Yorkshire,0,1,0,14.0,,4,7.0,Churn=No
6112,B6038,Male,Greater Manchester,0,1,0,17.0,,1,5.0,Churn=No
6113,K8054,Female,Devon,0,0,0,0.0,,3,0.0,Churn=Yes
6114,D7295,Male,Merseyside,0,1,0,10.0,,2,8.0,Churn=No
6115,H6596,Male,West Yorkshire,0,0,1,1.0,,1,3.0,Churn=Yes
6116,H6831,Female,Greater London,0,1,0,8.0,,4,4.696087084436599,Churn=No
6117,J2933,Male,Greater London,1,0,0,2.0,,4,2.0,Churn=Yes
6118,D6021,Female,Greater London,1,0,1,8.0,,2,1.0,Churn=Yes
6119,J5617,Male,West Midlands,1,1,0,11.0,,2,5.0,Churn=No
6120,A8959,Male,Greater London,1,1,0,24.0,,4,2.0,Churn=No
6121,J4003,Male,Greater London,1,0,0,1.0,,4,1.0,Churn=Yes
6122,D9434,Female,North Yorkshire,0,1,0,8.0,,2,5.0,Churn=No
6123,H5636,Female,Greater London,1,1,0,8.0,,4,6.0,Churn=No
6124,F6413,Female,Devon,0,0,1,7.0,,2,2.0,Churn=Yes
6125,G3791,Female,South Yorkshire,1,1,0,8.0,,4,7.0,Churn=No
6126,D9965,Female,Greater Manchester,0,0,0,1.0,,2,4.0,Churn=No
6127,K2502,Female,Greater Manchester,0,0,1,5.0,,2,4.0,Churn=No
6128,J8251,Female,Greater London,1,0,1,1.0,,2,4.0,Churn=No
6129,C8832,Female,North Yorkshire,0,1,0,16.0,,1,4.0,Churn=No
6130,A2941,Male,Greater London,0,1,0,13.0,,1,7.0,Churn=No
6131,C8819,Female,Hertfordshire,1,1,0,7.0,,3,7.0,Churn=No
6132,H5048,Male,Merseyside,1,1,0,2.0,,2,3.0,Churn=No
6133,H6632,Male,Greater London,0,0,1,8.0,,1,1.0,Churn=Yes
6134,J8797,Male,West Midlands,0,1,0,11.0,,1,2.0,Churn=No
6135,C4740,Male,Greater London,1,1,0,17.0,,4,5.0,Churn=No
6136,I5212,Female,Greater Manchester,0,1,0,20.0,,1,3.0,Churn=No
6137,I7087,Female,Essex,0,1,0,0.0,,1,8.0,Churn=Yes
6138,F9936,Male,Kent,0,1,0,17.0,,1,1.0,Churn=Yes
6139,G7889,Male,Hertfordshire,0,1,1,6.0,,2,6.0,Churn=No
6140,E8914,Female,Greater London,1,1,0,11.0,,3,8.0,Churn=No
6141,D1009,Male,West Yorkshire,1,1,0,6.0,,4,5.0,Churn=No
6142,A8756,Male,West Midlands,1,1,0,6.0,,2,6.0,Churn=No
6143,C2039,Female,West Midlands,0,1,0,6.0,,1,2.0,Churn=Yes
6144,F7813,Female,Greater Manchester,0,1,0,8.0,,3,2.0,Churn=Yes
6145,K4671,Female,West Yorkshire,0,1,1,14.0,,2,6.0,Churn=No
6146,J4061,Female,Merseyside,0,0,1,6.0,,2,5.0,Churn=No
6147,J7430,Female,Greater London,0,0,0,1.0,,4,1.0,Churn=Yes
6148,B8182,Male,Greater London,0,1,0,14.0,,1,4.0,Churn=No
6149,D8020,Female,Hampshire,0,0,0,0.0,,3,4.696087084436599,Churn=Yes
6150,E3344,Male,Greater London,1,1,0,20.0,,4,5.0,Churn=No
6151,K9806,Male,Lancashire,1,1,0,12.0,,4,5.0,Churn=No
6152,C5182,Male,Greater London,1,0,1,4.0,,1,3.0,Churn=No
6153,A2574,Male,Greater London,1,1,0,10.0,,3,6.0,Churn=No
6154,K9185,Female,Essex,1,1,0,10.0,,4,8.0,Churn=No
6155,J8817,Male,Hampshire,0,1,0,20.0,,1,2.0,Churn=Yes
6156,H6423,Male,Greater London,1,1,1,17.0,,4,1.0,Churn=Yes
6157,C4748,Male,Lancashire,1,1,0,7.0,,4,6.0,Churn=No
6158,F9297,Male,Lancashire,0,0,0,5.0,,3,1.0,Churn=Yes
6159,B9010,Female,Greater London,0,1,1,9.0,,2,6.0,Churn=No
6160,E9699,Male,Greater London,1,1,0,8.0,,4,7.0,Churn=No
6161,K9009,Female,South Yorkshire,0,1,0,10.0,,1,7.0,Churn=No
6162,E4440,Male,Greater London,1,1,1,1.0,,2,5.0,Churn=No
6163,A5501,Female,West Yorkshire,1,1,0,0.0,,4,5.0,Churn=No
6164,F2653,Female,West Yorkshire,0,1,0,14.0,,1,1.0,Churn=No
6165,B4995,Female,Hampshire,0,1,0,12.0,,2,2.0,Churn=Yes
6166,I6397,Female,Essex,0,1,0,8.0,,1,9.0,Churn=No
6167,H1811,Female,Hampshire,1,1,0,0.0,,4,4.0,Churn=Yes
6168,H3092,Male,Hampshire,0,1,1,9.0,,2,4.696087084436599,Churn=Yes
6169,I1619,Male,Greater London,0,1,0,11.0,,1,2.0,Churn=No
6170,G8999,Female,West Midlands,0,1,0,10.0,,1,5.0,Churn=No
6171,I1433,Male,Lancashire,0,0,0,1.0,,1,3.0,Churn=Yes
6172,D1933,Female,Kent,1,1,0,20.0,,3,6.0,Churn=No
6173,J1341,Male,Greater London,1,1,0,5.0,,2,6.0,Churn=No
6174,F8503,Male,South Yorkshire,1,1,0,14.0,,4,5.0,Churn=No
6175,E4907,Female,North Yorkshire,0,1,0,8.0,,1,6.0,Churn=No
6176,E8086,Female,Surrey,0,0,1,4.0,,2,3.0,Churn=No
6177,G6916,Male,Greater Manchester,1,1,1,9.0,,2,4.0,Churn=No
6178,E1412,Female,Surrey,0,0,1,6.0,,2,3.0,Churn=No
6179,B8365,Female,Greater Manchester,0,1,0,11.0,,2,7.0,Churn=No
6180,K7974,Female,Kent,0,1,1,6.0,,2,8.0,Churn=No
6181,E9313,Female,Greater London,0,1,0,9.0,,1,3.0,Churn=Yes
6182,B2170,Female,Surrey,0,1,0,10.0,,1,3.0,Churn=No
6183,E9959,Male,West Midlands,1,0,0,0.0,,1,0.0,Churn=Yes
6184,A7006,Male,Greater Manchester,0,1,0,1.0,,2,6.0,Churn=Yes
6185,A8292,Female,West Yorkshire,1,1,0,15.0,,4,4.0,Churn=No
6186,F2023,Female,Devon,1,1,0,11.0,,4,7.0,Churn=No
6187,B8721,Female,Greater London,1,0,0,1.0,,4,1.0,Churn=Yes
6188,D7303,Male,Merseyside,1,1,0,14.0,,4,0.0,Churn=Yes
6189,B1235,Male,Greater London,0,1,0,4.0,,1,7.0,Churn=No
6190,C3851,Female,West Midlands,0,1,0,12.0,,1,6.0,Churn=No
6191,H1340,Female,Kent,0,1,0,0.0,,1,9.0,Churn=No
6192,E2974,Male,Tyne and Wear,0,0,0,1.0,,2,0.0,Churn=Yes
6193,G5501,Male,Greater London,1,1,0,20.0,,2,1.0,Churn=No
6194,I3367,Male,Greater Manchester,0,1,0,3.0,,1,8.0,Churn=No
6195,F3137,Male,West Midlands,1,1,0,14.0,,4,7.0,Churn=No
6196,H9259,Female,West Midlands,0,0,1,10.0,,2,3.0,Churn=Yes
6197,D3709,Female,West Yorkshire,1,1,0,12.0,,4,5.0,Churn=No
6198,G2729,Female,Greater London,0,1,0,11.0,,1,5.0,Churn=No
6199,A6458,Female,Greater Manchester,1,1,0,18.0,,1,4.696087084436599,Churn=No
6200,H1372,Female,West Midlands,1,0,0,1.0,,2,2.0,Churn=Yes
6201,J2066,Male,West Midlands,1,0,0,1.0,,4,2.0,Churn=Yes
6202,G8674,Female,Surrey,0,1,0,15.0,,1,5.0,Churn=No
6203,J9935,Male,Greater London,0,1,0,10.0,,2,4.696087084436599,Churn=Yes
6204,J9111,Female,Essex,1,1,0,5.0,,4,7.0,Churn=No
6205,H2622,Female,Greater London,1,0,0,2.0,,4,1.0,Churn=Yes
6206,I3114,Female,Greater London,0,1,0,7.0,,3,2.0,Churn=Yes
6207,F5869,Female,Greater Manchester,1,1,0,15.0,,3,3.0,Churn=No
6208,J1086,Female,Surrey,1,1,0,14.0,,3,7.0,Churn=No
6209,K7490,Female,Greater London,1,1,0,8.0,,1,4.696087084436599,Churn=No
6210,A3416,Female,Greater London,1,1,0,1.0,,3,6.0,Churn=No
6211,C8832,Male,Lancashire,1,1,1,3.0,,2,6.0,Churn=No
6212,K2932,Male,Greater London,0,1,0,13.0,,1,9.0,Churn=No
6213,A4401,Male,Kent,1,1,0,11.0,,3,5.0,Churn=No
6214,E3693,Male,West Yorkshire,0,0,0,0.0,,2,3.0,Churn=Yes
6215,B1795,Male,Hampshire,1,1,0,14.0,$41288,4,6.0,
6216,E4297,Female,Greater London,1,1,0,1.0,,4,5.0,Churn=No
6217,B5802,Male,Greater London,0,1,0,15.0,,1,7.0,Churn=No
6218,J7992,Female,Essex,0,0,0,0.0,,3,4.0,Churn=No
6219,I2198,Male,West Yorkshire,1,1,0,17.0,,3,5.0,Churn=No
6220,H6240,Male,South Yorkshire,1,1,0,6.0,,3,7.0,Churn=No
6221,F4860,Female,Kent,0,1,0,15.0,,1,6.0,Churn=No
6222,E4048,Male,North Yorkshire,1,1,0,13.0,,4,6.0,Churn=No
6223,I7720,Female,Lancashire,0,0,0,1.0,,3,3.0,Churn=Yes
6224,F1792,Male,Greater London,0,1,0,17.0,,4,1.0,Churn=Yes
6225,C2432,Male,Lancashire,1,1,0,22.0,,1,8.0,Churn=No
6226,A9769,Male,Merseyside,0,0,1,12.0,,2,4.0,Churn=No
6227,A9712,Male,Kent,0,0,0,0.0,,1,2.0,Churn=Yes
6228,C7577,Female,Greater London,0,0,0,2.0,,2,4.696087084436599,Churn=Yes
6229,K6206,Female,West Midlands,1,1,0,9.0,,4,8.0,Churn=No
6230,E8594,Female,Essex,0,1,0,5.0,,1,6.0,Churn=No
6231,I3976,Male,West Yorkshire,1,1,0,10.0,,4,5.0,Churn=No
6232,K9119,Female,Greater Manchester,1,1,0,19.0,,2,6.0,Churn=No
6233,C3707,Female,South Yorkshire,0,1,0,10.0,,1,4.0,Churn=No
6234,H4277,Female,Greater London,1,1,0,14.0,,3,7.0,Churn=No
6235,F9350,Female,West Midlands,0,1,0,11.0,,2,1.0,Churn=No
6236,D2557,Female,Greater London,0,1,0,15.0,,1,7.0,Churn=No
6237,C6246,Female,West Midlands,1,0,0,0.0,,2,3.0,Churn=No
6238,F6727,Female,Surrey,0,1,0,17.0,,2,5.0,Churn=No
6239,H7142,Male,Greater London,1,0,1,11.0,,2,2.0,Churn=No
6240,A7109,Male,West Midlands,1,1,1,9.0,,2,7.0,Churn=No
6241,E4707,Male,Greater London,0,0,0,1.0,,2,2.0,Churn=Yes
6242,I8409,Female,Hertfordshire,1,1,0,5.0,,4,7.0,Churn=No
6243,C8770,Female,Greater London,1,1,0,15.0,,3,3.0,Churn=No
6244,A7894,Female,West Midlands,1,1,0,8.0,,3,5.0,Churn=No
6245,C8569,Female,Greater Manchester,0,0,0,7.0,,1,1.0,Churn=Yes
6246,J5276,Male,Greater London,1,1,0,10.0,,2,6.0,Churn=No
6247,J5895,Female,Greater London,0,1,0,11.0,,2,7.0,Churn=No
6248,E6552,Female,Lancashire,0,0,0,1.0,,2,4.696087084436599,Churn=Yes
6249,D6208,Female,Greater London,0,0,0,1.0,,1,2.0,Churn=Yes
6250,K2064,Female,Merseyside,0,0,0,2.0,,4,2.0,Churn=Yes
6251,C5265,Female,West Yorkshire,0,0,0,0.0,,4,1.0,Churn=Yes
6252,I9877,Female,Greater London,1,1,0,17.0,,4,3.0,Churn=No
6253,D4311,Female,Greater London,0,1,0,7.0,,2,7.0,Churn=No
6254,J3944,Female,Greater London,1,1,0,14.0,,4,5.0,Churn=No
6255,K8280,Male,Lancashire,0,1,0,6.0,,1,2.0,Churn=Yes
6256,H2088,Female,Greater London,0,1,0,1.0,,2,7.0,Churn=No
6257,D7310,Female,Greater London,1,1,0,6.0,,3,6.0,Churn=No
6258,G2158,Female,Hertfordshire,1,1,1,16.0,,2,4.0,Churn=No
6259,I1995,Female,Greater London,1,1,0,12.0,,4,7.0,Churn=No
6260,C1019,Female,Greater London,1,0,0,1.0,,4,2.0,Churn=Yes
6261,C6905,Male,West Yorkshire,1,1,0,0.0,,1,6.0,Churn=No
6262,E7152,Female,Greater London,1,1,1,0.0,,4,6.0,Churn=No
6263,C1065,Female,Greater London,1,1,0,8.0,,3,4.696087084436599,Churn=No
6264,E5552,Male,West Midlands,1,1,0,13.0,,4,0.0,Churn=Yes
6265,I8473,Female,South Yorkshire,1,1,1,10.0,,2,4.696087084436599,Churn=No
6266,J5827,Female,Greater London,1,1,0,1.0,,3,6.0,Churn=No
6267,J5771,Female,Greater London,0,1,0,8.0,,1,2.0,Churn=Yes
6268,B2584,Female,Essex,0,0,0,1.0,,1,4.696087084436599,Churn=Yes
6269,A7805,Female,Devon,0,0,0,1.0,,2,3.0,Churn=Yes
6270,C9126,Male,West Midlands,1,1,0,10.0,,4,8.0,Churn=No
6271,C1622,Male,West Yorkshire,1,1,0,10.0,,3,7.0,Churn=No
6272,C5598,Male,West Yorkshire,0,1,0,9.0,,1,4.0,Churn=Yes
6273,E1907,Female,Greater London,1,1,1,8.0,,2,6.0,Churn=No
6274,F2802,Male,Hertfordshire,1,1,0,17.0,,4,1.0,Churn=No
6275,B6116,Female,Greater London,1,1,0,12.0,,3,7.0,Churn=No
6276,E2638,Male,North Yorkshire,1,1,0,3.0,,4,8.0,Churn=No
6277,F4400,Female,West Yorkshire,1,0,0,0.0,,4,2.0,Churn=Yes
6278,E2673,Male,Greater London,1,0,1,1.0,,2,4.696087084436599,Churn=No
6279,B9624,Female,Greater London,1,1,0,19.0,,3,1.0,Churn=No
6280,J2497,Male,Greater London,0,1,0,18.0,,3,6.0,Churn=No
6281,H7154,Male,West Midlands,1,1,0,19.0,,3,4.0,Churn=No
6282,E8731,Female,Kent,1,1,0,8.0,,4,4.0,Churn=No
6283,G4088,Male,Kent,1,0,1,0.0,,1,4.696087084436599,Churn=No
6284,G5468,Female,West Yorkshire,0,1,0,17.0,,2,6.0,Churn=No
6285,E1822,Female,North Yorkshire,0,1,0,16.0,,1,4.696087084436599,Churn=No
6286,F4715,Male,Greater London,1,1,1,7.0,,4,3.0,Churn=Yes
6287,B2423,Male,North Yorkshire,1,1,0,8.0,,3,5.0,Churn=No
6288,D4005,Male,Hampshire,1,0,0,3.0,,4,1.0,Churn=Yes
6289,K7881,Male,Greater London,0,1,0,11.0,,1,7.0,Churn=No
6290,C1952,Female,Lancashire,0,0,0,2.0,,3,2.0,Churn=Yes
6291,C9987,Male,Greater London,1,1,0,6.0,,3,6.0,Churn=No
6292,E3878,Male,Greater London,0,0,0,0.0,,2,0.0,Churn=Yes
6293,C9277,Female,Greater London,1,1,0,13.0,,3,10.0,Churn=No
6294,J8031,Female,Greater London,0,1,1,8.0,,2,7.0,Churn=No
6295,C7215,Female,Greater London,0,0,0,1.0,,2,3.0,Churn=Yes
6296,K9739,Male,Surrey,0,0,0,7.0,,1,1.0,Churn=Yes
6297,B1204,Male,Greater London,1,1,1,2.0,,2,7.0,Churn=No
6298,K5613,Male,Hampshire,1,1,0,10.0,,4,7.0,Churn=No
6299,J6284,Female,Greater London,0,0,0,1.0,,1,1.0,Churn=Yes
6300,A8900,Male,Hertfordshire,0,1,0,17.0,,1,5.0,Churn=No
6301,H9650,Female,Greater London,1,1,0,8.0,,4,7.0,Churn=No
6302,F3493,Male,West Midlands,1,1,0,1.0,,4,5.0,Churn=No
6303,G3285,Male,Greater London,1,1,0,3.0,,4,7.0,Churn=No
6304,I2768,Female,Greater London,0,0,0,0.0,,1,4.696087084436599,Churn=Yes
6305,A6060,Female,West Midlands,0,1,0,3.0,,3,6.0,Churn=Yes
6306,F8311,Male,Greater London,1,1,0,13.0,,2,6.0,Churn=No
6307,C9292,Female,Surrey,1,1,0,4.0,,3,6.0,Churn=No
6308,K9199,Male,South Yorkshire,0,1,0,13.0,,1,4.696087084436599,Churn=Yes
6309,G9140,Male,West Yorkshire,1,1,0,12.0,,1,6.0,Churn=No
6310,J9144,Male,West Midlands,0,0,0,0.0,,1,1.0,Churn=Yes
6311,F2375,Female,Greater London,0,0,0,0.0,,1,1.0,Churn=Yes
6312,E2833,Male,Lancashire,1,1,0,9.0,,3,6.0,Churn=No
6313,G2904,Female,West Midlands,0,1,0,6.0,,1,2.0,Churn=No
6314,H4534,Female,West Yorkshire,1,1,0,10.0,,3,7.0,Churn=No
6315,G5473,Female,Essex,0,0,0,0.0,,1,3.0,Churn=Yes
6316,D7367,Male,Greater London,1,0,1,2.0,,2,2.0,Churn=No
6317,H5228,Male,Hertfordshire,0,1,0,13.0,,1,7.0,Churn=No
6318,K7460,Male,Greater London,0,1,0,1.0,,1,6.0,Churn=No
6319,I6231,Male,West Midlands,0,0,1,5.0,,2,5.0,Churn=No
6320,F4967,Female,Greater London,1,1,0,17.0,,3,6.0,Churn=No
6321,C4304,Female,Merseyside,0,0,0,1.0,,2,4.0,Churn=Yes
6322,K8489,Male,Greater London,1,1,0,13.0,,2,5.0,Churn=No
6323,H4140,Female,Greater London,0,1,1,6.0,,4,9.0,Churn=No
6324,F7164,Female,North Yorkshire,1,1,1,18.0,,4,0.0,Churn=Yes
6325,G6802,Female,Devon,1,1,0,5.0,,4,7.0,Churn=No
6326,E8854,Female,Greater London,0,1,0,8.0,,2,8.0,Churn=No
6327,F8630,Female,Essex,0,1,0,12.0,,1,6.0,Churn=No
6328,E5338,Male,Greater London,1,1,0,22.0,,2,9.0,Churn=No
6329,H7585,Female,Greater London,1,0,0,0.0,,4,0.0,Churn=Yes
6330,C5052,Male,Greater Manchester,1,1,0,2.0,,4,7.0,Churn=No
6331,D5316,Male,Greater London,0,1,0,21.0,,1,5.0,Churn=No
6332,K4396,Male,Hampshire,1,1,0,15.0,,3,5.0,Churn=No
6333,B7294,Female,Greater London,0,1,0,18.0,,4,3.0,Churn=Yes
6334,A6501,Female,West Yorkshire,1,0,0,2.0,,3,1.0,Churn=Yes
6335,G9517,Male,Devon,1,1,0,9.0,,4,7.0,Churn=No
6336,E8796,Female,Greater London,1,1,0,3.0,,4,4.696087084436599,Churn=Yes
6337,D3958,Male,Greater London,1,1,0,6.0,,4,5.0,Churn=No
6338,J2071,Female,West Yorkshire,1,1,0,14.0,,4,4.0,Churn=No
6339,B4433,Male,Greater London,1,1,0,12.0,,3,9.0,Churn=No
6340,E2169,Male,Kent,0,0,0,1.0,,1,2.0,Churn=Yes
6341,E8892,Male,Devon,1,1,0,7.0,,4,6.0,Churn=No
6342,F5786,Male,West Midlands,1,1,0,9.0,,3,6.0,Churn=No
6343,J8928,Male,Devon,1,1,0,8.0,,1,4.0,Churn=No
6344,H4221,Male,Greater London,0,1,1,12.0,,2,5.0,Churn=Yes
6345,J6881,Female,Essex,1,1,0,4.0,,4,6.0,Churn=No
6346,B7197,Male,Greater London,1,1,0,15.0,,4,5.0,Churn=No
6347,E5579,Female,Greater London,1,1,0,11.0,,4,6.0,Churn=No
6348,F4355,Male,Surrey,1,1,0,8.0,,3,6.0,Churn=No
6349,F8259,Female,Surrey,1,1,1,1.0,,2,6.0,Churn=No
6350,F2745,Male,Greater London,0,1,0,0.0,,4,6.0,Churn=Yes
6351,A9270,Female,Greater Manchester,1,1,0,17.0,,2,5.0,Churn=No
6352,C4706,Female,West Yorkshire,1,1,0,7.0,,3,6.0,Churn=No
6353,F1649,Female,Greater Manchester,1,1,0,2.0,,4,6.0,Churn=No
6354,A3298,Male,Hertfordshire,1,1,0,4.0,,3,6.0,Churn=No
6355,K3047,Male,Hampshire,1,1,0,19.0,,4,6.0,Churn=No
6356,A3838,Male,South Yorkshire,0,0,1,5.0,,2,3.0,Churn=Yes
6357,G1044,Female,Greater London,0,1,0,19.0,,2,7.0,Churn=No
6358,B8656,Female,Greater London,1,1,0,5.0,,2,1.0,Churn=Yes
6359,D5494,Female,Hampshire,0,1,0,6.0,,1,9.0,Churn=No
6360,G5908,Female,Greater Manchester,0,1,0,14.0,,2,4.696087084436599,Churn=No
